file_path,document_type,confidence,method
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0054.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0055.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0056.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0057.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0058.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0059.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0060.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0061.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0062.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0063.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0064.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0065.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0066.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0067.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0068.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0069.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0070.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0071.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0072.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0073.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0074.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0075.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0076.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0077.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0078.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0079.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0080.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0081.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0082.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0083.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0084.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0085.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0086.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0087.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0088.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0089.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0090.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0091.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0092.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0093.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0094.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0095.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0096.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0097.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0098.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0099.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0100.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0101.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0102.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0103.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0104.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0105.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0106.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0107.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0108.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0109.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0110.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0111.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0112.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0113.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0114.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0115.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0116.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0117.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0118.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0119.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0120.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0121.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0122.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0123.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0124.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0125.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0126.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0127.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0128.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0129.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0130.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0131.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0132.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0133.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0134.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0135.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0136.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0137.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0138.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0139.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0140.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0141.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0142.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0143.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0144.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0145.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0146.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0147.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0148.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0149.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0150.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0151.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0152.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0153.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0154.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0155.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0156.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0157.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0158.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0159.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0160.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0161.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0162.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0163.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0164.vcf,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0165.vcard,contact_vcard,1.0,synthetic
C:\Users\kjfle\.projects\intelligent-file-management-system\synthetic_data\contact_vcard\contact_vcard_0166.vcard,contact_vcard,1.0,synthetic
