filename,path,doc_type,confidence,method
api_pb2_grpc.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\optuna\storages\_grpc\auto_generated\__pycache__\api_pb2_grpc.cpython-311.pyc,compiled_code,0.99,pattern_override
_terminator_improvement.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\optuna\visualization\_terminator_improvement.py,technical_script,0.98,pattern_override
_hypervolume_history.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\optuna\visualization\__pycache__\_hypervolume_history.cpython-311.pyc,compiled_code,0.99,pattern_override
_param_importances.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\optuna\visualization\__pycache__\_param_importances.cpython-311.pyc,compiled_code,0.99,pattern_override
_manylinux.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\packaging\_manylinux.py,technical_script,0.98,pattern_override
metadata.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\packaging\__pycache__\metadata.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\inference\models\common\tokenizer\__init__.py,technical_script,0.98,pattern_override
_paddleocr_vl.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\inference\models\doc_vlm\processors\paddleocr_vl\_paddleocr_vl.py,technical_script,0.98,pattern_override
sam_result.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\inference\models\open_vocabulary_segmentation\results\__pycache__\sam_result.cpython-311.pyc,compiled_code,0.99,pattern_override
pipeline.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\inference\pipelines\multilingual_speech_recognition\pipeline.py,technical_script,0.98,pattern_override
table_recognition_post_processing_v2.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\inference\pipelines\table_recognition\table_recognition_post_processing_v2.py,technical_script,0.98,pattern_override
utils.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\inference\pipelines\table_recognition\__pycache__\utils.cpython-311.pyc,compiled_code,0.99,pattern_override
open_vocabulary_segmentation.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\inference\serving\basic_serving\_pipeline_apps\open_vocabulary_segmentation.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\inference\utils\io\__init__.py,technical_script,0.98,pattern_override
topk_eval.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\base\utils\topk_eval.py,technical_script,0.98,pattern_override
check_dataset.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\face_recognition\dataset_checker\dataset_src\__pycache__\check_dataset.cpython-311.pyc,compiled_code,0.99,pattern_override
check_dataset.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\instance_segmentation\dataset_checker\dataset_src\check_dataset.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\keypoint_detection\__init__.py,technical_script,0.98,pattern_override
evaluator.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\keypoint_detection\__pycache__\evaluator.cpython-311.pyc,compiled_code,0.99,pattern_override
model_list.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\open_vocabulary_detection\__pycache__\model_list.cpython-311.pyc,compiled_code,0.99,pattern_override
trainer.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\open_vocabulary_segmentation\trainer.py,technical_script,0.98,pattern_override
analyse_dataset.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\text_recognition\dataset_checker\dataset_src\__pycache__\analyse_dataset.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\video_classification\__init__.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\modules\video_classification\dataset_checker\__init__.py,technical_script,0.98,pattern_override
config.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\repo_apis\base\__pycache__\config.cpython-311.pyc,compiled_code,0.99,pattern_override
register.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\repo_apis\PaddleClas_api\cls\__pycache__\register.cpython-311.pyc,compiled_code,0.99,pattern_override
register.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\repo_apis\PaddleOCR_api\text_rec\register.py,technical_script,0.98,pattern_override
config.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\repo_apis\PaddleTS_api\ts_base\__pycache__\config.cpython-311.pyc,compiled_code,0.99,pattern_override
core.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\repo_manager\__pycache__\core.cpython-311.pyc,compiled_code,0.99,pattern_override
file_interface.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\utils\__pycache__\file_interface.cpython-311.pyc,compiled_code,0.99,pattern_override
paddlex_cli.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\paddlex\__pycache__\paddlex_cli.cpython-311.pyc,compiled_code,0.99,pattern_override
_arrow_utils.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\core\arrays\arrow\__pycache__\_arrow_utils.cpython-311.pyc,compiled_code,0.99,pattern_override
masked_reductions.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\core\array_algos\masked_reductions.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\core\indexers\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
to_dict.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\core\methods\to_dict.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\io\excel\__init__.py,technical_script,0.98,pattern_override
csvs.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\io\formats\__pycache__\csvs.cpython-311.pyc,compiled_code,0.99,pattern_override
c_parser_wrapper.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py,technical_script,0.98,pattern_override
test_cumulative.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\arrays\datetimes\__pycache__\test_cumulative.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\arrays\interval\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
test_numpy.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\arrays\numpy_\test_numpy.py,technical_script,0.98,pattern_override
test_reductions.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\arrays\sparse\test_reductions.py,technical_script,0.98,pattern_override
test_missing.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\dtypes\test_missing.py,technical_script,0.98,pattern_override
casting.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\extension\base\casting.py,technical_script,0.98,pattern_override
accumulate.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\extension\base\__pycache__\accumulate.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\extension\json\__init__.py,technical_script,0.98,pattern_override
conftest.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\frame\conftest.py,technical_script,0.98,pattern_override
test_ufunc.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\frame\test_ufunc.py,technical_script,0.98,pattern_override
test_delitem.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\frame\indexing\test_delitem.py,technical_script,0.98,pattern_override
test_combine_first.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\frame\methods\test_combine_first.py,technical_script,0.98,pattern_override
test_drop_duplicates.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\frame\methods\test_drop_duplicates.py,technical_script,0.98,pattern_override
test_first_and_last.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\frame\methods\test_first_and_last.py,technical_script,0.98,pattern_override
test_clip.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\frame\methods\__pycache__\test_clip.cpython-311.pyc,compiled_code,0.99,pattern_override
test_compare.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\frame\methods\__pycache__\test_compare.cpython-311.pyc,compiled_code,0.99,pattern_override
test_dtypes.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\frame\methods\__pycache__\test_dtypes.cpython-311.pyc,compiled_code,0.99,pattern_override
test_numba.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\groupby\aggregate\__pycache__\test_numba.cpython-311.pyc,compiled_code,0.99,pattern_override
test_other.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\groupby\aggregate\__pycache__\test_other.cpython-311.pyc,compiled_code,0.99,pattern_override
test_describe.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\groupby\methods\test_describe.py,technical_script,0.98,pattern_override
test_nlargest_nsmallest.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\groupby\methods\__pycache__\test_nlargest_nsmallest.cpython-311.pyc,compiled_code,0.99,pattern_override
test_equals.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\indexes\categorical\__pycache__\test_equals.cpython-311.pyc,compiled_code,0.99,pattern_override
test_reindex.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\indexes\categorical\__pycache__\test_reindex.cpython-311.pyc,compiled_code,0.99,pattern_override
test_indexing.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\indexes\datetimes\__pycache__\test_indexing.cpython-311.pyc,compiled_code,0.99,pattern_override
test_astype.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\indexes\numeric\test_astype.py,technical_script,0.98,pattern_override
test_monotonic.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\indexes\period\__pycache__\test_monotonic.cpython-311.pyc,compiled_code,0.99,pattern_override
test_utils.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\interchange\test_utils.py,technical_script,0.98,pattern_override
test_xlrd.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\io\excel\__pycache__\test_xlrd.cpython-311.pyc,compiled_code,0.99,pattern_override
test_groupby.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\plotting\test_groupby.py,technical_script,0.98,pattern_override
test_merge_cross.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\reshape\merge\__pycache__\test_merge_cross.cpython-311.pyc,compiled_code,0.99,pattern_override
test_merge_index_as_string.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\reshape\merge\__pycache__\test_merge_index_as_string.cpython-311.pyc,compiled_code,0.99,pattern_override
test_cut.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\reshape\__pycache__\test_cut.cpython-311.pyc,compiled_code,0.99,pattern_override
test_reductions.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\pandas\tests\series\test_reductions.py,technical_script,0.98,pattern_override
